fid,month,year,site,water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,water.vvha,water.plif,water.tlh,water.path
132,8,2014,2,34,1.00E-03,3,3,2,2,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-04,3,1,1,0,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
132,8,2014,2,34,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-01,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-02,3,3,2,3,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-03,3,3,1,1,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-04,3,3,3,1,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-05,1,1,0,0,0,0,0,25,21,NA,NA,NA,NA
133,8,2014,2,34,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-01,3,3,3,3,0,1,1,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-02,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-03,3,3,2,2,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-04,2,1,1,1,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
134,8,2014,2,34,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA
135,8,2014,4,35,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-02,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-03,3,0,0,1,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-04,1,1,0,0,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-05,1,1,0,2,0,0,0,26,35,NA,NA,NA,NA
135,8,2014,4,35,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-02,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-03,3,1,0,2,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-04,1,0,0,0,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-05,2,0,0,1,0,0,0,26,35,NA,NA,NA,NA
136,8,2014,4,35,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-01,3,2,0,3,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-02,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-03,3,0,0,1,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-04,2,0,0,1,1,0,1,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-05,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
137,8,2014,4,35,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-02,3,1,0,2,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-03,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-04,2,1,0,0,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-05,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
138,8,2014,4,35,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA
139,8,2014,1,36,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
139,8,2014,1,36,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
139,8,2014,1,36,1.00E-03,3,3,2,2,0,0,0,25,11,NA,NA,NA,NA
139,8,2014,1,36,1.00E-04,3,3,0,0,0,0,0,25,11,NA,NA,NA,NA
139,8,2014,1,36,1.00E-05,1,0,0,0,0,0,0,25,11,NA,NA,NA,NA
139,8,2014,1,36,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA
140,8,2014,1,36,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
140,8,2014,1,36,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
140,8,2014,1,36,1.00E-03,3,3,3,1,0,0,0,25,11,NA,NA,NA,NA
140,8,2014,1,36,1.00E-04,3,3,0,0,0,0,0,25,11,NA,NA,NA,NA
140,8,2014,1,36,1.00E-05,1,1,1,0,0,0,0,25,11,NA,NA,NA,NA
140,8,2014,1,36,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA
141,8,2014,1,36,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
141,8,2014,1,36,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
141,8,2014,1,36,1.00E-03,3,3,3,1,0,0,0,25,11,NA,NA,NA,NA
141,8,2014,1,36,1.00E-04,3,3,0,0,0,0,0,25,11,NA,NA,NA,NA
141,8,2014,1,36,1.00E-05,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA
141,8,2014,1,36,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA
142,8,2014,1,36,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
142,8,2014,1,36,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
142,8,2014,1,36,1.00E-03,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA
142,8,2014,1,36,1.00E-04,3,3,0,1,0,0,0,25,11,NA,NA,NA,NA
142,8,2014,1,36,1.00E-05,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA
142,8,2014,1,36,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA
143,8,2014,2,37,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
143,8,2014,2,37,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
143,8,2014,2,37,1.00E-03,3,3,1,3,0,0,0,24,21,NA,NA,NA,NA
143,8,2014,2,37,1.00E-04,3,2,1,2,0,0,0,24,21,NA,NA,NA,NA
143,8,2014,2,37,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
143,8,2014,2,37,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
144,8,2014,2,37,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
144,8,2014,2,37,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
144,8,2014,2,37,1.00E-03,3,3,1,1,0,0,0,24,21,NA,NA,NA,NA
144,8,2014,2,37,1.00E-04,2,1,1,1,0,0,0,24,21,NA,NA,NA,NA
144,8,2014,2,37,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
144,8,2014,2,37,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
145,8,2014,2,37,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
145,8,2014,2,37,1.00E-02,3,3,2,3,0,0,0,24,21,NA,NA,NA,NA
145,8,2014,2,37,1.00E-03,3,3,2,2,0,0,0,24,21,NA,NA,NA,NA
145,8,2014,2,37,1.00E-04,3,0,0,1,0,0,0,24,21,NA,NA,NA,NA
145,8,2014,2,37,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
145,8,2014,2,37,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
146,8,2014,2,37,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
146,8,2014,2,37,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
146,8,2014,2,37,1.00E-03,3,2,1,3,0,0,0,24,21,NA,NA,NA,NA
146,8,2014,2,37,1.00E-04,3,1,0,1,0,0,0,24,21,NA,NA,NA,NA
146,8,2014,2,37,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
146,8,2014,2,37,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
147,8,2014,4,38,1.00E-01,3,2,1,3,0,0,0,25,35,NA,NA,NA,NA
147,8,2014,4,38,1.00E-02,3,1,0,3,0,0,0,25,35,NA,NA,NA,NA
147,8,2014,4,38,1.00E-03,3,0,0,0,0,0,0,25,35,NA,NA,NA,NA
147,8,2014,4,38,1.00E-04,1,1,0,2,0,0,0,25,35,NA,NA,NA,NA
147,8,2014,4,38,1.00E-05,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
147,8,2014,4,38,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
148,8,2014,4,38,1.00E-01,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA
148,8,2014,4,38,1.00E-02,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA
148,8,2014,4,38,1.00E-03,3,2,1,1,0,0,0,25,35,NA,NA,NA,NA
148,8,2014,4,38,1.00E-04,1,0,0,1,0,0,0,25,35,NA,NA,NA,NA
148,8,2014,4,38,1.00E-05,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
148,8,2014,4,38,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
149,8,2014,4,38,1.00E-01,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA
149,8,2014,4,38,1.00E-02,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA
149,8,2014,4,38,1.00E-03,3,2,1,2,0,0,0,25,35,NA,NA,NA,NA
149,8,2014,4,38,1.00E-04,3,0,0,1,0,0,0,25,35,NA,NA,NA,NA
149,8,2014,4,38,1.00E-05,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
149,8,2014,4,38,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
150,8,2014,4,38,1.00E-01,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA
150,8,2014,4,38,1.00E-02,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA
150,8,2014,4,38,1.00E-03,3,0,0,1,0,0,0,25,35,NA,NA,NA,NA
150,8,2014,4,38,1.00E-04,2,0,0,1,0,0,0,25,35,NA,NA,NA,NA
150,8,2014,4,38,1.00E-05,1,0,0,0,0,0,0,25,35,NA,NA,NA,NA
150,8,2014,4,38,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
151,9,2014,1,39,1.00E-01,3,3,3,3,1,1,1,24,15,NA,NA,NA,NA
151,9,2014,1,39,1.00E-02,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA
151,9,2014,1,39,1.00E-03,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA
151,9,2014,1,39,1.00E-04,3,3,2,0,0,0,0,24,15,NA,NA,NA,NA
151,9,2014,1,39,1.00E-05,2,1,0,1,0,0,0,24,15,NA,NA,NA,NA
151,9,2014,1,39,1.00E-06,1,1,0,0,0,0,0,24,15,NA,NA,NA,NA
152,9,2014,1,39,1.00E-01,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA
152,9,2014,1,39,1.00E-02,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA
152,9,2014,1,39,1.00E-03,3,3,3,2,0,0,0,24,15,NA,NA,NA,NA
152,9,2014,1,39,1.00E-04,3,3,2,1,0,0,0,24,15,NA,NA,NA,NA
152,9,2014,1,39,1.00E-05,1,2,1,2,0,0,0,24,15,NA,NA,NA,NA
152,9,2014,1,39,1.00E-06,0,0,0,0,0,0,0,24,15,NA,NA,NA,NA
153,9,2014,1,39,1.00E-01,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA
153,9,2014,1,39,1.00E-02,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA
153,9,2014,1,39,1.00E-03,3,3,2,2,0,0,0,24,15,NA,NA,NA,NA
153,9,2014,1,39,1.00E-04,3,3,1,2,0,0,0,24,15,NA,NA,NA,NA
153,9,2014,1,39,1.00E-05,0,0,0,0,0,0,0,24,15,NA,NA,NA,NA
153,9,2014,1,39,1.00E-06,0,0,0,0,0,0,0,24,15,NA,NA,NA,NA
154,9,2014,1,39,1.00E-01,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA
154,9,2014,1,39,1.00E-02,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA
154,9,2014,1,39,1.00E-03,3,3,3,2,0,0,0,24,15,NA,NA,NA,NA
154,9,2014,1,39,1.00E-04,3,3,3,2,0,0,0,24,15,NA,NA,NA,NA
154,9,2014,1,39,1.00E-05,2,1,0,0,0,0,0,24,15,NA,NA,NA,NA
154,9,2014,1,39,1.00E-06,1,2,0,0,0,0,0,24,15,NA,NA,NA,NA
155,9,2014,2,40,1.00E-01,3,3,3,3,2,1,2,24,22,NA,NA,NA,NA
155,9,2014,2,40,1.00E-02,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA
155,9,2014,2,40,1.00E-03,3,3,1,3,0,0,0,24,22,NA,NA,NA,NA
155,9,2014,2,40,1.00E-04,3,3,2,2,0,0,0,24,22,NA,NA,NA,NA
155,9,2014,2,40,1.00E-05,1,2,1,2,0,0,0,24,22,NA,NA,NA,NA
155,9,2014,2,40,1.00E-06,0,0,0,0,0,0,0,24,22,NA,NA,NA,NA
156,9,2014,2,40,1.00E-01,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA
156,9,2014,2,40,1.00E-02,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA
156,9,2014,2,40,1.00E-03,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA
156,9,2014,2,40,1.00E-04,3,3,2,3,0,0,0,24,22,NA,NA,NA,NA
156,9,2014,2,40,1.00E-05,3,1,1,0,0,0,0,24,22,NA,NA,NA,NA
156,9,2014,2,40,1.00E-06,0,0,0,0,0,0,0,24,22,NA,NA,NA,NA
157,9,2014,2,40,1.00E-01,3,3,3,3,0,1,1,24,22,NA,NA,NA,NA
157,9,2014,2,40,1.00E-02,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA
157,9,2014,2,40,1.00E-03,3,3,0,3,0,0,0,24,22,NA,NA,NA,NA
157,9,2014,2,40,1.00E-04,3,0,0,2,0,0,0,24,22,NA,NA,NA,NA
157,9,2014,2,40,1.00E-05,2,1,0,0,0,0,0,24,22,NA,NA,NA,NA
157,9,2014,2,40,1.00E-06,0,0,0,0,0,0,0,24,22,NA,NA,NA,NA
158,9,2014,2,40,1.00E-01,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA
158,9,2014,2,40,1.00E-02,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA
158,9,2014,2,40,1.00E-03,3,3,2,3,0,0,0,24,22,NA,NA,NA,NA
158,9,2014,2,40,1.00E-04,3,2,1,2,0,0,0,24,22,NA,NA,NA,NA
158,9,2014,2,40,1.00E-05,2,0,0,0,0,0,0,24,22,NA,NA,NA,NA
158,9,2014,2,40,1.00E-06,0,0,0,0,0,0,0,24,22,NA,NA,NA,NA
159,9,2014,4,41,1.00E-01,3,2,1,3,0,0,0,25,30,NA,NA,NA,NA
159,9,2014,4,41,1.00E-02,3,1,0,3,0,0,0,25,30,NA,NA,NA,NA
159,9,2014,4,41,1.00E-03,3,2,2,3,0,0,0,25,30,NA,NA,NA,NA
159,9,2014,4,41,1.00E-04,2,0,0,1,0,0,0,25,30,NA,NA,NA,NA
159,9,2014,4,41,1.00E-05,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
159,9,2014,4,41,1.00E-06,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
160,9,2014,4,41,1.00E-01,3,1,0,3,0,0,0,25,30,NA,NA,NA,NA
160,9,2014,4,41,1.00E-02,3,1,1,2,0,0,0,25,30,NA,NA,NA,NA
160,9,2014,4,41,1.00E-03,3,1,0,1,0,0,0,25,30,NA,NA,NA,NA
160,9,2014,4,41,1.00E-04,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
160,9,2014,4,41,1.00E-05,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
160,9,2014,4,41,1.00E-06,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
161,9,2014,4,41,1.00E-01,3,2,2,3,0,0,0,25,30,NA,NA,NA,NA
161,9,2014,4,41,1.00E-02,3,0,0,2,0,0,0,25,30,NA,NA,NA,NA
161,9,2014,4,41,1.00E-03,3,0,0,1,0,0,0,25,30,NA,NA,NA,NA
161,9,2014,4,41,1.00E-04,1,2,0,2,0,0,0,25,30,NA,NA,NA,NA
161,9,2014,4,41,1.00E-05,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
161,9,2014,4,41,1.00E-06,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
162,9,2014,4,41,1.00E-01,3,0,0,3,0,0,0,25,30,NA,NA,NA,NA
162,9,2014,4,41,1.00E-02,3,0,0,2,0,0,0,25,30,NA,NA,NA,NA
162,9,2014,4,41,1.00E-03,3,0,0,0,0,0,0,25,30,NA,NA,NA,NA
162,9,2014,4,41,1.00E-04,2,1,0,1,0,0,0,25,30,NA,NA,NA,NA
162,9,2014,4,41,1.00E-05,1,0,0,2,0,0,0,25,30,NA,NA,NA,NA
162,9,2014,4,41,1.00E-06,0,0,0,0,0,0,0,25,30,NA,NA,NA,NA
163,9,2014,1,42,1.00E-01,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
163,9,2014,1,42,1.00E-02,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
163,9,2014,1,42,1.00E-03,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
163,9,2014,1,42,1.00E-04,3,2,1,3,0,0,0,22,14,NA,NA,NA,NA
163,9,2014,1,42,1.00E-05,2,1,0,0,0,0,0,22,14,NA,NA,NA,NA
163,9,2014,1,42,1.00E-06,1,0,0,0,0,0,0,22,14,NA,NA,NA,NA
164,9,2014,1,42,1.00E-01,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
164,9,2014,1,42,1.00E-02,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
164,9,2014,1,42,1.00E-03,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
164,9,2014,1,42,1.00E-04,3,2,0,2,0,0,0,22,14,NA,NA,NA,NA
164,9,2014,1,42,1.00E-05,1,0,0,3,0,0,0,22,14,NA,NA,NA,NA
164,9,2014,1,42,1.00E-06,0,0,0,0,0,0,0,22,14,NA,NA,NA,NA
165,9,2014,1,42,1.00E-01,3,3,3,3,0,1,1,22,14,NA,NA,NA,NA
165,9,2014,1,42,1.00E-02,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
165,9,2014,1,42,1.00E-03,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
165,9,2014,1,42,1.00E-04,3,3,1,3,0,0,0,22,14,NA,NA,NA,NA
165,9,2014,1,42,1.00E-05,3,3,2,3,0,0,0,22,14,NA,NA,NA,NA
165,9,2014,1,42,1.00E-06,2,1,0,0,0,0,0,22,14,NA,NA,NA,NA
166,9,2014,1,42,1.00E-01,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
166,9,2014,1,42,1.00E-02,3,3,3,3,0,0,0,22,14,NA,NA,NA,NA
166,9,2014,1,42,1.00E-03,3,3,1,3,0,0,0,22,14,NA,NA,NA,NA
166,9,2014,1,42,1.00E-04,3,3,1,2,0,0,0,22,14,NA,NA,NA,NA
166,9,2014,1,42,1.00E-05,2,2,1,2,0,0,0,22,14,NA,NA,NA,NA
166,9,2014,1,42,1.00E-06,0,0,0,0,0,0,0,22,14,NA,NA,NA,NA
167,9,2014,2,43,1.00E-01,3,3,3,3,0,1,1,24,21,NA,NA,NA,NA
167,9,2014,2,43,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
167,9,2014,2,43,1.00E-03,3,3,1,3,0,0,0,24,21,NA,NA,NA,NA
167,9,2014,2,43,1.00E-04,3,1,0,3,0,0,0,24,21,NA,NA,NA,NA
167,9,2014,2,43,1.00E-05,1,0,0,0,0,0,0,24,21,NA,NA,NA,NA
167,9,2014,2,43,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
168,9,2014,2,43,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
168,9,2014,2,43,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
168,9,2014,2,43,1.00E-03,3,2,3,3,0,0,0,24,21,NA,NA,NA,NA
168,9,2014,2,43,1.00E-04,3,2,0,1,0,0,0,24,21,NA,NA,NA,NA
168,9,2014,2,43,1.00E-05,1,1,1,1,0,0,0,24,21,NA,NA,NA,NA
168,9,2014,2,43,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
169,9,2014,2,43,1.00E-01,3,3,3,3,0,1,1,24,21,NA,NA,NA,NA
169,9,2014,2,43,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
169,9,2014,2,43,1.00E-03,3,2,0,3,0,0,0,24,21,NA,NA,NA,NA
169,9,2014,2,43,1.00E-04,3,2,0,0,0,0,0,24,21,NA,NA,NA,NA
169,9,2014,2,43,1.00E-05,1,0,0,1,0,0,0,24,21,NA,NA,NA,NA
169,9,2014,2,43,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
170,9,2014,2,43,1.00E-01,3,3,3,3,0,1,1,24,21,NA,NA,NA,NA
170,9,2014,2,43,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA
170,9,2014,2,43,1.00E-03,3,3,0,3,0,0,0,24,21,NA,NA,NA,NA
170,9,2014,2,43,1.00E-04,3,1,0,2,0,0,0,24,21,NA,NA,NA,NA
170,9,2014,2,43,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
170,9,2014,2,43,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA
171,9,2014,4,44,1.00E-01,3,0,0,3,0,0,0,22,34,NA,NA,NA,NA
171,9,2014,4,44,1.00E-02,3,0,0,3,0,0,0,22,34,NA,NA,NA,NA
171,9,2014,4,44,1.00E-03,3,1,1,2,0,0,0,22,34,NA,NA,NA,NA
171,9,2014,4,44,1.00E-04,3,1,0,0,0,0,0,22,34,NA,NA,NA,NA
171,9,2014,4,44,1.00E-05,0,0,0,0,0,0,0,22,34,NA,NA,NA,NA
171,9,2014,4,44,1.00E-06,0,0,0,0,0,0,0,22,34,NA,NA,NA,NA
172,9,2014,4,44,1.00E-01,3,3,3,3,0,0,0,22,34,NA,NA,NA,NA
172,9,2014,4,44,1.00E-02,3,2,2,2,0,0,0,22,34,NA,NA,NA,NA
172,9,2014,4,44,1.00E-03,3,3,3,2,0,0,0,22,34,NA,NA,NA,NA
172,9,2014,4,44,1.00E-04,3,1,0,0,0,0,0,22,34,NA,NA,NA,NA
172,9,2014,4,44,1.00E-05,2,1,0,1,0,0,0,22,34,NA,NA,NA,NA
172,9,2014,4,44,1.00E-06,0,0,0,0,0,0,0,22,34,NA,NA,NA,NA
173,9,2014,4,44,1.00E-01,3,3,0,3,0,0,0,22,34,NA,NA,NA,NA
173,9,2014,4,44,1.00E-02,3,1,0,3,0,0,0,22,34,NA,NA,NA,NA
173,9,2014,4,44,1.00E-03,3,2,1,2,0,0,0,22,34,NA,NA,NA,NA
173,9,2014,4,44,1.00E-04,2,0,0,0,0,0,0,22,34,NA,NA,NA,NA
173,9,2014,4,44,1.00E-05,1,3,3,3,0,0,0,22,34,NA,NA,NA,NA
173,9,2014,4,44,1.00E-06,0,0,0,0,0,0,0,22,34,NA,NA,NA,NA
174,9,2014,4,44,1.00E-01,3,1,0,3,0,0,0,22,34,NA,NA,NA,NA
174,9,2014,4,44,1.00E-02,3,1,0,2,0,0,0,22,34,NA,NA,NA,NA
174,9,2014,4,44,1.00E-03,3,0,0,0,0,0,0,22,34,NA,NA,NA,NA
174,9,2014,4,44,1.00E-04,1,1,1,0,0,0,0,22,34,NA,NA,NA,NA
174,9,2014,4,44,1.00E-05,0,0,0,0,0,0,0,22,34,NA,NA,NA,NA
174,9,2014,4,44,1.00E-06,0,0,0,0,0,0,0,22,34,NA,NA,NA,NA
175,10,2014,1,45,1.00E-01,3,3,3,3,1,1,1,20,12,NA,NA,NA,NA
175,10,2014,1,45,1.00E-02,3,3,3,3,0,1,1,20,12,NA,NA,NA,NA
175,10,2014,1,45,1.00E-03,3,3,3,3,0,0,0,20,12,NA,NA,NA,NA
175,10,2014,1,45,1.00E-04,3,3,0,1,0,0,0,20,12,NA,NA,NA,NA
175,10,2014,1,45,1.00E-05,3,2,0,0,0,0,0,20,12,NA,NA,NA,NA
175,10,2014,1,45,1.00E-06,0,0,0,0,0,0,0,20,12,NA,NA,NA,NA
176,10,2014,1,45,1.00E-01,3,3,3,3,0,1,1,20,12,NA,NA,NA,NA
176,10,2014,1,45,1.00E-02,3,3,3,3,0,1,1,20,12,NA,NA,NA,NA
176,10,2014,1,45,1.00E-03,3,3,3,3,0,0,0,20,12,NA,NA,NA,NA
176,10,2014,1,45,1.00E-04,3,3,0,2,0,0,0,20,12,NA,NA,NA,NA
176,10,2014,1,45,1.00E-05,3,3,2,1,0,0,0,20,12,NA,NA,NA,NA
176,10,2014,1,45,1.00E-06,0,0,0,0,0,0,0,20,12,NA,NA,NA,NA
177,10,2014,1,45,1.00E-01,3,3,3,3,0,2,2,20,12,NA,NA,NA,NA
177,10,2014,1,45,1.00E-02,3,3,3,3,0,0,0,20,12,NA,NA,NA,NA
177,10,2014,1,45,1.00E-03,3,3,3,3,1,0,1,20,12,NA,NA,NA,NA
177,10,2014,1,45,1.00E-04,3,3,2,2,0,0,0,20,12,NA,NA,NA,NA
177,10,2014,1,45,1.00E-05,2,2,1,1,0,0,0,20,12,NA,NA,NA,NA
