fid,month,year,site,water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,water.vvha,water.plif,water.tlh,water.path
177,10,2014,1,45,1.00E-06,1,1,0,1,0,0,0,20,12,NA,NA,NA,NA
178,10,2014,1,45,1.00E-01,3,3,3,3,1,0,1,20,12,NA,NA,NA,NA
178,10,2014,1,45,1.00E-02,3,3,3,3,0,0,0,20,12,NA,NA,NA,NA
178,10,2014,1,45,1.00E-03,3,3,3,3,0,0,0,20,12,NA,NA,NA,NA
178,10,2014,1,45,1.00E-04,3,3,1,2,0,0,0,20,12,NA,NA,NA,NA
178,10,2014,1,45,1.00E-05,3,3,1,1,0,0,0,20,12,NA,NA,NA,NA
178,10,2014,1,45,1.00E-06,1,3,2,2,0,0,0,20,12,NA,NA,NA,NA
179,10,2014,2,46,1.00E-01,3,3,3,3,1,1,1,18,24,NA,NA,NA,NA
179,10,2014,2,46,1.00E-02,3,3,1,3,1,0,1,18,24,NA,NA,NA,NA
179,10,2014,2,46,1.00E-03,3,2,2,3,0,0,0,18,24,NA,NA,NA,NA
179,10,2014,2,46,1.00E-04,3,0,0,2,0,0,0,18,24,NA,NA,NA,NA
179,10,2014,2,46,1.00E-05,0,0,0,0,0,0,0,18,24,NA,NA,NA,NA
179,10,2014,2,46,1.00E-06,0,0,0,0,0,0,0,18,24,NA,NA,NA,NA
180,10,2014,2,46,1.00E-01,3,3,3,3,0,1,1,18,24,NA,NA,NA,NA
180,10,2014,2,46,1.00E-02,3,3,3,3,0,0,0,18,24,NA,NA,NA,NA
180,10,2014,2,46,1.00E-03,3,1,1,3,0,0,0,18,24,NA,NA,NA,NA
180,10,2014,2,46,1.00E-04,3,0,0,3,0,0,0,18,24,NA,NA,NA,NA
180,10,2014,2,46,1.00E-05,3,2,1,1,0,0,0,18,24,NA,NA,NA,NA
180,10,2014,2,46,1.00E-06,0,0,0,0,0,0,0,18,24,NA,NA,NA,NA
181,10,2014,2,46,1.00E-01,3,3,3,3,0,0,0,18,24,NA,NA,NA,NA
181,10,2014,2,46,1.00E-02,3,2,1,3,0,0,0,18,24,NA,NA,NA,NA
181,10,2014,2,46,1.00E-03,3,2,0,3,0,0,0,18,24,NA,NA,NA,NA
181,10,2014,2,46,1.00E-04,3,1,0,1,0,0,0,18,24,NA,NA,NA,NA
181,10,2014,2,46,1.00E-05,1,1,0,1,0,0,0,18,24,NA,NA,NA,NA
181,10,2014,2,46,1.00E-06,0,0,0,0,0,0,0,18,24,NA,NA,NA,NA
182,10,2014,2,46,1.00E-01,3,3,3,3,0,2,2,18,24,NA,NA,NA,NA
182,10,2014,2,46,1.00E-02,3,3,2,3,0,0,0,18,24,NA,NA,NA,NA
182,10,2014,2,46,1.00E-03,3,1,0,3,0,0,0,18,24,NA,NA,NA,NA
182,10,2014,2,46,1.00E-04,3,3,1,3,0,0,0,18,24,NA,NA,NA,NA
182,10,2014,2,46,1.00E-05,0,0,0,0,0,0,0,18,24,NA,NA,NA,NA
182,10,2014,2,46,1.00E-06,0,0,0,0,0,0,0,18,24,NA,NA,NA,NA
183,10,2014,4,47,1.00E-01,3,1,1,3,0,0,0,19,32,NA,NA,NA,NA
183,10,2014,4,47,1.00E-02,3,2,1,2,0,0,0,19,32,NA,NA,NA,NA
183,10,2014,4,47,1.00E-03,2,2,0,0,0,0,0,19,32,NA,NA,NA,NA
183,10,2014,4,47,1.00E-04,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
183,10,2014,4,47,1.00E-05,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
183,10,2014,4,47,1.00E-06,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
184,10,2014,4,47,1.00E-01,3,3,0,3,0,0,0,19,32,NA,NA,NA,NA
184,10,2014,4,47,1.00E-02,3,0,0,0,0,0,0,19,32,NA,NA,NA,NA
184,10,2014,4,47,1.00E-03,1,0,0,1,0,0,0,19,32,NA,NA,NA,NA
184,10,2014,4,47,1.00E-04,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
184,10,2014,4,47,1.00E-05,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
184,10,2014,4,47,1.00E-06,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
185,10,2014,4,47,1.00E-01,3,0,0,3,1,0,1,19,32,NA,NA,NA,NA
185,10,2014,4,47,1.00E-02,3,0,0,1,0,0,0,19,32,NA,NA,NA,NA
185,10,2014,4,47,1.00E-03,2,2,0,2,0,0,0,19,32,NA,NA,NA,NA
185,10,2014,4,47,1.00E-04,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
185,10,2014,4,47,1.00E-05,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
185,10,2014,4,47,1.00E-06,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
186,10,2014,4,47,1.00E-01,3,1,0,3,0,0,0,19,32,NA,NA,NA,NA
186,10,2014,4,47,1.00E-02,3,1,0,1,0,0,0,19,32,NA,NA,NA,NA
186,10,2014,4,47,1.00E-03,2,1,1,1,0,0,0,19,32,NA,NA,NA,NA
186,10,2014,4,47,1.00E-04,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
186,10,2014,4,47,1.00E-05,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
186,10,2014,4,47,1.00E-06,0,0,0,0,0,0,0,19,32,NA,NA,NA,NA
187,10,2014,1,48,1.00E-01,3,3,3,3,0,1,1,17,14,NA,NA,NA,NA
187,10,2014,1,48,1.00E-02,3,3,2,3,0,0,0,17,14,NA,NA,NA,NA
187,10,2014,1,48,1.00E-03,3,3,1,3,0,0,0,17,14,NA,NA,NA,NA
187,10,2014,1,48,1.00E-04,2,0,0,0,0,0,0,17,14,NA,NA,NA,NA
187,10,2014,1,48,1.00E-05,0,0,0,0,0,0,0,17,14,NA,NA,NA,NA
187,10,2014,1,48,1.00E-06,0,0,0,0,0,0,0,17,14,NA,NA,NA,NA
188,10,2014,1,48,1.00E-01,3,3,3,3,0,0,0,17,14,NA,NA,NA,NA
188,10,2014,1,48,1.00E-02,3,3,3,3,0,0,0,17,14,NA,NA,NA,NA
188,10,2014,1,48,1.00E-03,3,3,1,1,0,0,0,17,14,NA,NA,NA,NA
188,10,2014,1,48,1.00E-04,3,1,1,1,0,0,0,17,14,NA,NA,NA,NA
188,10,2014,1,48,1.00E-05,1,0,0,1,0,0,0,17,14,NA,NA,NA,NA
188,10,2014,1,48,1.00E-06,0,0,0,0,0,0,0,17,14,NA,NA,NA,NA
189,10,2014,1,48,1.00E-01,3,3,3,3,0,0,0,17,14,NA,NA,NA,NA
189,10,2014,1,48,1.00E-02,3,3,3,3,0,0,0,17,14,NA,NA,NA,NA
189,10,2014,1,48,1.00E-03,3,2,2,2,0,0,0,17,14,NA,NA,NA,NA
189,10,2014,1,48,1.00E-04,3,2,0,3,0,0,0,17,14,NA,NA,NA,NA
189,10,2014,1,48,1.00E-05,2,2,0,0,0,0,0,17,14,NA,NA,NA,NA
189,10,2014,1,48,1.00E-06,0,0,0,0,0,0,0,17,14,NA,NA,NA,NA
190,10,2014,1,48,1.00E-01,3,3,3,3,0,0,0,17,14,NA,NA,NA,NA
190,10,2014,1,48,1.00E-02,3,3,3,3,0,0,0,17,14,NA,NA,NA,NA
190,10,2014,1,48,1.00E-03,3,2,1,2,0,0,0,17,14,NA,NA,NA,NA
190,10,2014,1,48,1.00E-04,3,1,0,0,0,0,0,17,14,NA,NA,NA,NA
190,10,2014,1,48,1.00E-05,1,0,0,0,0,0,0,17,14,NA,NA,NA,NA
190,10,2014,1,48,1.00E-06,0,0,0,0,0,0,0,17,14,NA,NA,NA,NA
191,10,2014,2,49,1.00E-01,3,3,3,3,1,2,2,16,21,NA,NA,NA,NA
191,10,2014,2,49,1.00E-02,3,3,2,3,0,0,0,16,21,NA,NA,NA,NA
191,10,2014,2,49,1.00E-03,3,1,0,3,0,0,0,16,21,NA,NA,NA,NA
191,10,2014,2,49,1.00E-04,3,1,1,3,0,0,0,16,21,NA,NA,NA,NA
191,10,2014,2,49,1.00E-05,1,0,0,1,0,0,0,16,21,NA,NA,NA,NA
191,10,2014,2,49,1.00E-06,0,0,0,0,0,0,0,16,21,NA,NA,NA,NA
192,10,2014,2,49,1.00E-01,3,3,3,3,0,0,0,16,21,NA,NA,NA,NA
192,10,2014,2,49,1.00E-02,3,3,2,3,0,0,0,16,21,NA,NA,NA,NA
192,10,2014,2,49,1.00E-03,3,0,0,3,0,0,0,16,21,NA,NA,NA,NA
192,10,2014,2,49,1.00E-04,2,0,0,0,0,0,0,16,21,NA,NA,NA,NA
192,10,2014,2,49,1.00E-05,1,0,0,0,0,0,0,16,21,NA,NA,NA,NA
192,10,2014,2,49,1.00E-06,0,0,0,0,0,0,0,16,21,NA,NA,NA,NA
193,10,2014,2,49,1.00E-01,3,3,3,3,1,0,1,16,21,NA,NA,NA,NA
193,10,2014,2,49,1.00E-02,3,2,1,3,0,0,0,16,21,NA,NA,NA,NA
193,10,2014,2,49,1.00E-03,3,1,1,3,0,0,0,16,21,NA,NA,NA,NA
193,10,2014,2,49,1.00E-04,2,0,0,2,0,0,0,16,21,NA,NA,NA,NA
193,10,2014,2,49,1.00E-05,1,0,0,1,0,0,0,16,21,NA,NA,NA,NA
193,10,2014,2,49,1.00E-06,0,0,0,0,0,0,0,16,21,NA,NA,NA,NA
194,10,2014,2,49,1.00E-01,3,3,3,3,1,2,2,16,21,NA,NA,NA,NA
194,10,2014,2,49,1.00E-02,3,1,0,3,0,0,0,16,21,NA,NA,NA,NA
194,10,2014,2,49,1.00E-03,3,0,0,3,0,0,0,16,21,NA,NA,NA,NA
194,10,2014,2,49,1.00E-04,3,0,0,2,0,0,0,16,21,NA,NA,NA,NA
194,10,2014,2,49,1.00E-05,0,0,0,0,0,0,0,16,21,NA,NA,NA,NA
194,10,2014,2,49,1.00E-06,0,0,0,0,0,0,0,16,21,NA,NA,NA,NA
195,10,2014,4,50,1.00E-01,3,1,0,3,1,0,1,17,31,NA,NA,NA,NA
195,10,2014,4,50,1.00E-02,3,0,0,2,0,0,0,17,31,NA,NA,NA,NA
195,10,2014,4,50,1.00E-03,3,0,0,1,0,0,0,17,31,NA,NA,NA,NA
195,10,2014,4,50,1.00E-04,2,0,0,0,0,0,0,17,31,NA,NA,NA,NA
195,10,2014,4,50,1.00E-05,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
195,10,2014,4,50,1.00E-06,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
196,10,2014,4,50,1.00E-01,3,1,0,3,0,0,0,17,31,NA,NA,NA,NA
196,10,2014,4,50,1.00E-02,3,0,0,1,0,0,0,17,31,NA,NA,NA,NA
196,10,2014,4,50,1.00E-03,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
196,10,2014,4,50,1.00E-04,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
196,10,2014,4,50,1.00E-05,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
196,10,2014,4,50,1.00E-06,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
197,10,2014,4,50,1.00E-01,3,1,0,3,0,0,0,17,31,NA,NA,NA,NA
197,10,2014,4,50,1.00E-02,3,0,0,1,0,0,0,17,31,NA,NA,NA,NA
197,10,2014,4,50,1.00E-03,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
197,10,2014,4,50,1.00E-04,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
197,10,2014,4,50,1.00E-05,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
197,10,2014,4,50,1.00E-06,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
198,10,2014,4,50,1.00E-01,3,1,0,3,0,0,0,17,31,NA,NA,NA,NA
198,10,2014,4,50,1.00E-02,3,0,0,1,0,0,0,17,31,NA,NA,NA,NA
198,10,2014,4,50,1.00E-03,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
198,10,2014,4,50,1.00E-04,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
198,10,2014,4,50,1.00E-05,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
198,10,2014,4,50,1.00E-06,0,0,0,0,0,0,0,17,31,NA,NA,NA,NA
199,11,2014,1,51,1.00E-01,3,3,3,3,0,0,0,11,16,NA,NA,NA,NA
199,11,2014,1,51,1.00E-02,3,0,0,3,0,0,0,11,16,NA,NA,NA,NA
199,11,2014,1,51,1.00E-03,3,1,0,0,0,0,0,11,16,NA,NA,NA,NA
199,11,2014,1,51,1.00E-04,3,0,0,0,0,0,0,11,16,NA,NA,NA,NA
199,11,2014,1,51,1.00E-05,3,0,0,0,0,0,0,11,16,NA,NA,NA,NA
199,11,2014,1,51,1.00E-06,1,0,0,0,0,0,0,11,16,NA,NA,NA,NA
200,11,2014,1,51,1.00E-01,3,3,3,3,0,0,0,11,16,NA,NA,NA,NA
200,11,2014,1,51,1.00E-02,3,3,3,3,0,0,0,11,16,NA,NA,NA,NA
200,11,2014,1,51,1.00E-03,3,3,2,0,0,0,0,11,16,NA,NA,NA,NA
200,11,2014,1,51,1.00E-04,3,0,0,0,0,0,0,11,16,NA,NA,NA,NA
200,11,2014,1,51,1.00E-05,0,0,0,0,0,0,0,11,16,NA,NA,NA,NA
200,11,2014,1,51,1.00E-06,0,0,0,0,0,0,0,11,16,NA,NA,NA,NA
201,11,2014,1,51,1.00E-01,3,3,3,3,0,0,0,11,16,NA,NA,NA,NA
201,11,2014,1,51,1.00E-02,3,3,1,2,0,0,0,11,16,NA,NA,NA,NA
201,11,2014,1,51,1.00E-03,3,1,0,1,0,0,0,11,16,NA,NA,NA,NA
201,11,2014,1,51,1.00E-04,3,1,0,0,0,0,0,11,16,NA,NA,NA,NA
201,11,2014,1,51,1.00E-05,0,0,0,0,0,0,0,11,16,NA,NA,NA,NA
201,11,2014,1,51,1.00E-06,0,0,0,0,0,0,0,11,16,NA,NA,NA,NA
202,11,2014,1,51,1.00E-01,3,3,3,3,0,0,0,11,16,NA,NA,NA,NA
202,11,2014,1,51,1.00E-02,3,1,0,1,0,0,0,11,16,NA,NA,NA,NA
202,11,2014,1,51,1.00E-03,3,0,0,0,0,0,0,11,16,NA,NA,NA,NA
202,11,2014,1,51,1.00E-04,3,0,0,0,0,0,0,11,16,NA,NA,NA,NA
202,11,2014,1,51,1.00E-05,1,1,1,1,0,0,0,11,16,NA,NA,NA,NA
202,11,2014,1,51,1.00E-06,0,0,0,0,0,0,0,11,16,NA,NA,NA,NA
203,11,2014,2,52,1.00E-01,3,1,1,3,0,0,0,12,23,NA,NA,NA,NA
203,11,2014,2,52,1.00E-02,3,0,0,3,0,0,0,12,23,NA,NA,NA,NA
203,11,2014,2,52,1.00E-03,3,2,0,1,0,0,0,12,23,NA,NA,NA,NA
203,11,2014,2,52,1.00E-04,3,1,0,0,0,0,0,12,23,NA,NA,NA,NA
203,11,2014,2,52,1.00E-05,3,1,0,1,0,0,0,12,23,NA,NA,NA,NA
203,11,2014,2,52,1.00E-06,2,0,0,0,0,0,0,12,23,NA,NA,NA,NA
204,11,2014,2,52,1.00E-01,3,3,3,3,0,1,1,12,23,NA,NA,NA,NA
204,11,2014,2,52,1.00E-02,3,0,0,3,0,0,0,12,23,NA,NA,NA,NA
204,11,2014,2,52,1.00E-03,3,0,0,3,0,0,0,12,23,NA,NA,NA,NA
204,11,2014,2,52,1.00E-04,2,0,0,1,0,0,0,12,23,NA,NA,NA,NA
204,11,2014,2,52,1.00E-05,0,0,0,0,0,0,0,12,23,NA,NA,NA,NA
204,11,2014,2,52,1.00E-06,3,0,0,0,0,0,0,12,23,NA,NA,NA,NA
205,11,2014,2,52,1.00E-01,3,2,1,3,0,0,0,12,23,NA,NA,NA,NA
205,11,2014,2,52,1.00E-02,3,0,0,3,0,0,0,12,23,NA,NA,NA,NA
205,11,2014,2,52,1.00E-03,2,0,0,0,0,0,0,12,23,NA,NA,NA,NA
205,11,2014,2,52,1.00E-04,2,0,0,1,0,0,0,12,23,NA,NA,NA,NA
205,11,2014,2,52,1.00E-05,0,0,0,0,0,0,0,12,23,NA,NA,NA,NA
205,11,2014,2,52,1.00E-06,3,0,0,0,0,0,0,12,23,NA,NA,NA,NA
206,11,2014,2,52,1.00E-01,3,3,1,3,0,0,0,12,23,NA,NA,NA,NA
206,11,2014,2,52,1.00E-02,3,1,0,3,0,0,0,12,23,NA,NA,NA,NA
206,11,2014,2,52,1.00E-03,3,0,0,2,0,0,0,12,23,NA,NA,NA,NA
206,11,2014,2,52,1.00E-04,3,0,0,1,0,0,0,12,23,NA,NA,NA,NA
206,11,2014,2,52,1.00E-05,3,1,0,0,0,0,0,12,23,NA,NA,NA,NA
206,11,2014,2,52,1.00E-06,3,0,0,0,0,0,0,12,23,NA,NA,NA,NA
207,11,2014,4,53,1.00E-01,3,0,0,1,0,0,0,11,35,NA,NA,NA,NA
207,11,2014,4,53,1.00E-02,3,0,0,0,0,0,0,11,35,NA,NA,NA,NA
207,11,2014,4,53,1.00E-03,3,1,0,0,0,0,0,11,35,NA,NA,NA,NA
207,11,2014,4,53,1.00E-04,3,0,0,0,0,0,0,11,35,NA,NA,NA,NA
207,11,2014,4,53,1.00E-05,1,0,0,0,0,0,0,11,35,NA,NA,NA,NA
207,11,2014,4,53,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
208,11,2014,4,53,1.00E-01,3,0,0,2,0,0,0,11,35,NA,NA,NA,NA
208,11,2014,4,53,1.00E-02,3,0,0,0,0,0,0,11,35,NA,NA,NA,NA
208,11,2014,4,53,1.00E-03,1,0,0,0,0,0,0,11,35,NA,NA,NA,NA
208,11,2014,4,53,1.00E-04,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
208,11,2014,4,53,1.00E-05,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
208,11,2014,4,53,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
209,11,2014,4,53,1.00E-01,3,0,0,3,0,0,0,11,35,NA,NA,NA,NA
209,11,2014,4,53,1.00E-02,3,0,0,1,0,0,0,11,35,NA,NA,NA,NA
209,11,2014,4,53,1.00E-03,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
209,11,2014,4,53,1.00E-04,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
209,11,2014,4,53,1.00E-05,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
209,11,2014,4,53,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
210,11,2014,4,53,1.00E-01,3,0,0,3,0,0,0,11,35,NA,NA,NA,NA
210,11,2014,4,53,1.00E-02,3,0,0,0,0,0,0,11,35,NA,NA,NA,NA
210,11,2014,4,53,1.00E-03,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
210,11,2014,4,53,1.00E-04,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
210,11,2014,4,53,1.00E-05,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
210,11,2014,4,53,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
211,11,2014,1,54,1.00E-01,3,2,0,3,0,0,0,9,16,NA,NA,NA,NA
211,11,2014,1,54,1.00E-02,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
211,11,2014,1,54,1.00E-03,2,0,0,0,0,0,0,9,16,NA,NA,NA,NA
211,11,2014,1,54,1.00E-04,0,0,0,0,0,0,0,9,16,NA,NA,NA,NA
211,11,2014,1,54,1.00E-05,0,0,0,0,0,0,0,9,16,NA,NA,NA,NA
211,11,2014,1,54,1.00E-06,0,0,0,0,0,0,0,9,16,NA,NA,NA,NA
212,11,2014,1,54,1.00E-01,3,3,2,2,0,0,0,9,16,NA,NA,NA,NA
212,11,2014,1,54,1.00E-02,3,1,0,1,0,0,0,9,16,NA,NA,NA,NA
212,11,2014,1,54,1.00E-03,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
212,11,2014,1,54,1.00E-04,1,0,0,0,0,0,0,9,16,NA,NA,NA,NA
212,11,2014,1,54,1.00E-05,1,0,0,0,0,0,0,9,16,NA,NA,NA,NA
212,11,2014,1,54,1.00E-06,0,0,0,0,0,0,0,9,16,NA,NA,NA,NA
213,11,2014,1,54,1.00E-01,3,1,0,2,0,0,0,9,16,NA,NA,NA,NA
213,11,2014,1,54,1.00E-02,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
213,11,2014,1,54,1.00E-03,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
213,11,2014,1,54,1.00E-04,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
213,11,2014,1,54,1.00E-05,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
213,11,2014,1,54,1.00E-06,3,1,0,0,0,0,0,9,16,NA,NA,NA,NA
214,11,2014,1,54,1.00E-01,3,2,0,3,0,0,0,9,16,NA,NA,NA,NA
214,11,2014,1,54,1.00E-02,3,0,0,1,0,0,0,9,16,NA,NA,NA,NA
214,11,2014,1,54,1.00E-03,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
214,11,2014,1,54,1.00E-04,3,1,0,0,0,0,0,9,16,NA,NA,NA,NA
214,11,2014,1,54,1.00E-05,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
214,11,2014,1,54,1.00E-06,3,0,0,0,0,0,0,9,16,NA,NA,NA,NA
215,11,2014,2,55,1.00E-01,3,0,0,3,0,0,0,11,23,NA,NA,NA,NA
215,11,2014,2,55,1.00E-02,3,1,0,3,0,1,1,11,23,NA,NA,NA,NA
215,11,2014,2,55,1.00E-03,3,1,0,2,0,0,0,11,23,NA,NA,NA,NA
215,11,2014,2,55,1.00E-04,1,0,0,0,0,0,0,11,23,NA,NA,NA,NA
215,11,2014,2,55,1.00E-05,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
215,11,2014,2,55,1.00E-06,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
216,11,2014,2,55,1.00E-01,3,0,0,3,0,0,0,11,23,NA,NA,NA,NA
216,11,2014,2,55,1.00E-02,3,0,0,3,0,0,0,11,23,NA,NA,NA,NA
216,11,2014,2,55,1.00E-03,3,0,0,2,0,0,0,11,23,NA,NA,NA,NA
216,11,2014,2,55,1.00E-04,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
216,11,2014,2,55,1.00E-05,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
216,11,2014,2,55,1.00E-06,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
217,11,2014,2,55,1.00E-01,3,0,0,3,1,0,1,11,23,NA,NA,NA,NA
217,11,2014,2,55,1.00E-02,3,0,0,3,0,0,0,11,23,NA,NA,NA,NA
217,11,2014,2,55,1.00E-03,3,0,0,1,0,0,0,11,23,NA,NA,NA,NA
217,11,2014,2,55,1.00E-04,3,0,0,0,0,0,0,11,23,NA,NA,NA,NA
217,11,2014,2,55,1.00E-05,2,0,0,0,0,0,0,11,23,NA,NA,NA,NA
217,11,2014,2,55,1.00E-06,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
218,11,2014,2,55,1.00E-01,3,0,0,3,0,0,0,11,23,NA,NA,NA,NA
218,11,2014,2,55,1.00E-02,3,0,0,1,0,0,0,11,23,NA,NA,NA,NA
218,11,2014,2,55,1.00E-03,3,0,0,0,0,0,0,11,23,NA,NA,NA,NA
218,11,2014,2,55,1.00E-04,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
218,11,2014,2,55,1.00E-05,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
218,11,2014,2,55,1.00E-06,0,0,0,0,0,0,0,11,23,NA,NA,NA,NA
219,11,2014,4,56,1.00E-01,3,1,1,3,0,0,0,11,35,NA,NA,NA,NA
219,11,2014,4,56,1.00E-02,3,0,0,2,0,0,0,11,35,NA,NA,NA,NA
219,11,2014,4,56,1.00E-03,3,0,0,1,0,0,0,11,35,NA,NA,NA,NA
219,11,2014,4,56,1.00E-04,3,0,0,0,0,0,0,11,35,NA,NA,NA,NA
219,11,2014,4,56,1.00E-05,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
219,11,2014,4,56,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
220,11,2014,4,56,1.00E-01,3,0,0,3,0,0,0,11,35,NA,NA,NA,NA
220,11,2014,4,56,1.00E-02,3,0,0,1,0,0,0,11,35,NA,NA,NA,NA
220,11,2014,4,56,1.00E-03,2,0,0,1,0,0,0,11,35,NA,NA,NA,NA
220,11,2014,4,56,1.00E-04,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
220,11,2014,4,56,1.00E-05,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
220,11,2014,4,56,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
221,11,2014,4,56,1.00E-01,3,1,0,3,0,0,0,11,35,NA,NA,NA,NA
221,11,2014,4,56,1.00E-02,3,0,0,1,0,0,0,11,35,NA,NA,NA,NA
221,11,2014,4,56,1.00E-03,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
221,11,2014,4,56,1.00E-04,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
221,11,2014,4,56,1.00E-05,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
221,11,2014,4,56,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
222,11,2014,4,56,1.00E-01,3,0,0,2,0,0,0,11,35,NA,NA,NA,NA
222,11,2014,4,56,1.00E-02,2,0,0,0,0,0,0,11,35,NA,NA,NA,NA
222,11,2014,4,56,1.00E-03,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
222,11,2014,4,56,1.00E-04,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
222,11,2014,4,56,1.00E-05,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
222,11,2014,4,56,1.00E-06,0,0,0,0,0,0,0,11,35,NA,NA,NA,NA
